disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Depression,Hypothyroidism,Cancer Other,suppressed,9199,,,,0.19,,,,,,,,,,,,
Depression,Hypothyroidism,Anxiety,suppressed,9758,,,,0.11,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Lung,suppressed,9948,,,,0.12,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Colorectal,suppressed,9824,,,,0.12,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Prostate,suppressed,9651,,,,0.27,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Other,suppressed,9346,,,,0.39,,,,,,,,,,,,
Depression,Sleep Apnea,Anxiety,suppressed,9914,,,,0.23,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Colorectal,suppressed,9914,,,,0.09,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Prostate,suppressed,9739,,,,0.23,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Other,suppressed,9430,,,,0.3,,,,,,,,,,,,
Depression,Cancer Lung,Anxiety,suppressed,10000,,,,0.19,,,,,,,,,,,,
Depression,Cancer Colorectal,Cancer Prostate,suppressed,9618,,,,0.24,,,,,,,,,,,,
Depression,Cancer Colorectal,Cancer Other,suppressed,9338,,,,0.3,,,,,,,,,,,,
Depression,Cancer Colorectal,Anxiety,suppressed,9877,,,,0.15,,,,,,,,,,,,
Depression,Cancer Prostate,Cancer Other,suppressed,9150,,,,0.74,,,,,,,,,,,,
Depression,Cancer Prostate,Anxiety,suppressed,9704,,,,0.39,,,,,,,,,,,,
Depression,Cancer Other,Anxiety,suppressed,9395,,,,0.49,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Rheumatoid Arthritis,suppressed,9070,,,,0.3,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Osteoporosis,suppressed,9077,,,,0.42,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Hypothyroidism,suppressed,8952,,,,0.37,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Sleep Apnea,suppressed,9105,,,,0.77,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Lung,suppressed,9186,,,,0.69,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Colorectal,suppressed,9075,,,,0.71,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Prostate,suppressed,8915,,,,1.55,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Other,suppressed,8636,,,,1.97,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Anxiety,suppressed,9111,,,,0.92,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Osteoporosis,suppressed,10228,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Hypothyroidism,suppressed,10105,,,,0.03,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Sleep Apnea,suppressed,10251,,,,0.07,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Lung,suppressed,10357,,,,0.06,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10234,,,,0.06,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Prostate,suppressed,10039,,,,0.12,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Other,suppressed,9731,,,,0.16,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Anxiety,suppressed,10269,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Hypothyroidism,suppressed,10116,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Sleep Apnea,suppressed,10272,,,,0.09,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Lung,suppressed,10377,,,,0.11,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Colorectal,suppressed,10251,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Prostate,suppressed,10069,,,,0.18,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Other,suppressed,9754,,,,0.23,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Anxiety,suppressed,10288,,,,0.13,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Sleep Apnea,suppressed,10147,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Lung,suppressed,10251,,,,0.07,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Colorectal,suppressed,10124,,,,0.07,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Prostate,suppressed,9939,,,,0.15,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Other,suppressed,9631,,,,0.19,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Anxiety,suppressed,10165,,,,0.09,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Lung,suppressed,10408,,,,0.13,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Colorectal,suppressed,10280,,,,0.13,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Prostate,suppressed,10088,,,,0.27,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Other,suppressed,9781,,,,0.4,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Anxiety,suppressed,10323,,,,0.2,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Colorectal,suppressed,10391,,,,0.14,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Prostate,suppressed,10196,,,,0.28,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Other,suppressed,9883,,,,0.39,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Anxiety,suppressed,10428,,,,0.2,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Cancer Prostate,suppressed,10071,,,,0.3,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Cancer Other,suppressed,9786,,,,0.39,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Anxiety,suppressed,10301,,,,0.17,,,,,,,,,,,,
Substance Use Disorder,Cancer Prostate,Cancer Other,suppressed,9582,,,,0.83,,,,,,,,,,,,
Substance Use Disorder,Cancer Prostate,Anxiety,suppressed,10110,,,,0.36,,,,,,,,,,,,
Substance Use Disorder,Cancer Other,Anxiety,suppressed,9799,,,,0.48,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Osteoporosis,suppressed,9085,,,,0.14,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Hypothyroidism,suppressed,8963,,,,0.15,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Sleep Apnea,suppressed,9109,,,,0.29,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Lung,suppressed,9187,,,,0.2,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9079,,,,0.24,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Prostate,suppressed,8922,,,,0.61,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Other,suppressed,8633,,,,0.73,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Anxiety,suppressed,9112,,,,0.33,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Hypothyroidism,suppressed,8965,,,,0.18,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Sleep Apnea,suppressed,9118,,,,0.35,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Lung,suppressed,9194,,,,0.3,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Colorectal,suppressed,9084,,,,0.29,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Prostate,suppressed,8938,,,,0.74,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Other,suppressed,8640,,,,0.89,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Anxiety,suppressed,9118,,,,0.44,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Sleep Apnea,suppressed,8992,,,,0.4,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Lung,suppressed,9068,,,,0.27,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Colorectal,suppressed,8958,,,,0.33,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Prostate,suppressed,8808,,,,0.85,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Other,suppressed,8522,,,,1.0,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Anxiety,suppressed,8996,,,,0.43,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Lung,suppressed,9223,,,,0.49,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Colorectal,suppressed,9111,,,,0.59,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Prostate,suppressed,8956,,,,1.37,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Other,suppressed,8667,,,,1.87,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Anxiety,suppressed,9151,,,,0.9,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Colorectal,suppressed,9193,,,,0.44,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Prostate,suppressed,9034,,,,1.06,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Other,suppressed,8744,,,,1.31,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Anxiety,suppressed,9227,,,,0.62,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Cancer Prostate,suppressed,8926,,,,1.44,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Cancer Other,suppressed,8661,,,,1.68,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Anxiety,suppressed,9116,,,,0.66,,,,,,,,,,,,
Osteoarthritis,Cancer Prostate,Cancer Other,suppressed,8493,,,,4.27,,,,,,,,,,,,
Osteoarthritis,Cancer Prostate,Anxiety,suppressed,8961,,,,1.7,,,,,,,,,,,,
Osteoarthritis,Cancer Other,Anxiety,suppressed,8674,,,,2.05,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Hypothyroidism,suppressed,10119,,,,0.02,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Sleep Apnea,suppressed,10265,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Lung,suppressed,10366,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Colorectal,suppressed,10245,,,,0.02,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Prostate,suppressed,10065,,,,0.06,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Other,suppressed,9743,,,,0.08,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Anxiety,suppressed,10277,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Sleep Apnea,suppressed,10141,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Lung,suppressed,10241,,,,0.02,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Colorectal,suppressed,10118,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Prostate,suppressed,9936,,,,0.07,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Other,suppressed,9621,,,,0.08,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Anxiety,suppressed,10155,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Lung,suppressed,10389,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Colorectal,suppressed,10265,,,,0.05,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Prostate,suppressed,10076,,,,0.1,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Other,suppressed,9762,,,,0.15,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Anxiety,suppressed,10305,,,,0.08,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Colorectal,suppressed,10372,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Prostate,suppressed,10180,,,,0.09,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Other,suppressed,9861,,,,0.11,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Anxiety,suppressed,10405,,,,0.06,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Cancer Prostate,suppressed,10059,,,,0.11,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Cancer Other,suppressed,9767,,,,0.13,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Anxiety,suppressed,10282,,,,0.05,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Prostate,Cancer Other,suppressed,9566,,,,0.32,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Prostate,Anxiety,suppressed,10094,,,,0.14,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Other,Anxiety,suppressed,9777,,,,0.17,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Sleep Apnea,suppressed,10154,,,,0.04,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Lung,suppressed,10254,,,,0.03,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Colorectal,suppressed,10129,,,,0.03,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Prostate,suppressed,9958,,,,0.08,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Other,suppressed,9638,,,,0.1,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Anxiety,suppressed,10167,,,,0.05,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Lung,suppressed,10410,,,,0.06,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Colorectal,suppressed,10284,,,,0.06,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Prostate,suppressed,10107,,,,0.13,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Other,suppressed,9788,,,,0.18,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Anxiety,suppressed,10325,,,,0.1,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Colorectal,suppressed,10390,,,,0.05,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Prostate,suppressed,10210,,,,0.13,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Other,suppressed,9884,,,,0.16,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Anxiety,suppressed,10424,,,,0.09,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Cancer Prostate,suppressed,10087,,,,0.13,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Cancer Other,suppressed,9790,,,,0.16,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Anxiety,suppressed,10299,,,,0.07,,,,,,,,,,,,
Osteoporosis,Cancer Prostate,Cancer Other,suppressed,9601,,,,0.4,,,,,,,,,,,,
Osteoporosis,Cancer Prostate,Anxiety,suppressed,10123,,,,0.19,,,,,,,,,,,,
Osteoporosis,Cancer Other,Anxiety,suppressed,9800,,,,0.23,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Lung,suppressed,10285,,,,0.05,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Colorectal,suppressed,10157,,,,0.06,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Prostate,suppressed,9977,,,,0.15,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Other,suppressed,9663,,,,0.2,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Anxiety,suppressed,10203,,,,0.1,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Colorectal,suppressed,10262,,,,0.05,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Prostate,suppressed,10078,,,,0.12,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Other,suppressed,9760,,,,0.14,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Anxiety,suppressed,10301,,,,0.07,,,,,,,,,,,,
Hypothyroidism,Cancer Colorectal,Cancer Prostate,suppressed,9954,,,,0.15,,,,,,,,,,,,
Hypothyroidism,Cancer Colorectal,Cancer Other,suppressed,9665,,,,0.18,,,,,,,,,,,,
Hypothyroidism,Cancer Colorectal,Anxiety,suppressed,10174,,,,0.07,,,,,,,,,,,,
Hypothyroidism,Cancer Prostate,Cancer Other,suppressed,9470,,,,0.45,,,,,,,,,,,,
Hypothyroidism,Cancer Prostate,Anxiety,suppressed,9995,,,,0.19,,,,,,,,,,,,
Hypothyroidism,Cancer Other,Anxiety,suppressed,9677,,,,0.22,,,,,,,,,,,,
Sleep Apnea,Cancer Lung,Cancer Colorectal,suppressed,10420,,,,0.08,,,,,,,,,,,,
Sleep Apnea,Cancer Lung,Cancer Prostate,suppressed,10230,,,,0.17,,,,,,,,,,,,
Sleep Apnea,Cancer Lung,Cancer Other,suppressed,9912,,,,0.25,,,,,,,,,,,,
Sleep Apnea,Cancer Lung,Anxiety,suppressed,10462,,,,0.13,,,,,,,,,,,,
Sleep Apnea,Cancer Colorectal,Cancer Prostate,suppressed,10104,,,,0.22,,,,,,,,,,,,
Sleep Apnea,Cancer Colorectal,Cancer Other,suppressed,9816,,,,0.3,,,,,,,,,,,,
Sleep Apnea,Cancer Colorectal,Anxiety,suppressed,10334,,,,0.14,,,,,,,,,,,,
Sleep Apnea,Cancer Prostate,Cancer Other,suppressed,9615,,,,0.69,,,,,,,,,,,,
Sleep Apnea,Cancer Prostate,Anxiety,suppressed,10148,,,,0.31,,,,,,,,,,,,
Sleep Apnea,Cancer Other,Anxiety,suppressed,9832,,,,0.44,,,,,,,,,,,,
Cancer Lung,Cancer Colorectal,Cancer Prostate,suppressed,10213,,,,0.19,,,,,,,,,,,,
Cancer Lung,Cancer Colorectal,Cancer Other,suppressed,9917,,,,0.24,,,,,,,,,,,,
Cancer Lung,Cancer Colorectal,Anxiety,suppressed,10439,,,,0.11,,,,,,,,,,,,
Cancer Lung,Cancer Prostate,Cancer Other,suppressed,9715,,,,0.57,,,,,,,,,,,,
Cancer Lung,Cancer Prostate,Anxiety,suppressed,10250,,,,0.26,,,,,,,,,,,,
Cancer Lung,Cancer Other,Anxiety,suppressed,9928,,,,0.33,,,,,,,,,,,,
Cancer Colorectal,Cancer Prostate,Cancer Other,suppressed,9621,,,,0.78,,,,,,,,,,,,
Cancer Colorectal,Cancer Prostate,Anxiety,suppressed,10125,,,,0.29,,,,,,,,,,,,
Cancer Colorectal,Cancer Other,Anxiety,suppressed,9833,,,,0.35,,,,,,,,,,,,
Cancer Prostate,Cancer Other,Anxiety,suppressed,9632,,,,0.89,,,,,,,,,,,,
