disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Heart Failure,Peripheral Vascular Disease,Anxiety,suppressed,11970,,,,0.58,,,,,,,,,,,,
Heart Failure,COPD,Chronic Kidney Disease,suppressed,9175,,,,0.46,,,,,,,,,,,,
Heart Failure,COPD,Chronic Liver Disease,suppressed,9853,,,,0.41,,,,,,,,,,,,
Heart Failure,COPD,Depression,suppressed,9207,,,,0.61,,,,,,,,,,,,
Heart Failure,COPD,Substance Use Disorder,suppressed,10048,,,,0.26,,,,,,,,,,,,
Heart Failure,COPD,Osteoarthritis,suppressed,8264,,,,2.53,,,,,,,,,,,,
Heart Failure,COPD,Rheumatoid Arthritis,suppressed,9799,,,,0.48,,,,,,,,,,,,
Heart Failure,COPD,Osteoporosis,suppressed,9415,,,,1.05,,,,,,,,,,,,
Heart Failure,COPD,Hypothyroidism,suppressed,8939,,,,0.5,,,,,,,,,,,,
Heart Failure,COPD,Sleep Apnea,suppressed,10048,,,,0.4,,,,,,,,,,,,
Heart Failure,COPD,Cancer Breast,suppressed,9439,,,,0.54,,,,,,,,,,,,
Heart Failure,COPD,Cancer Lung,suppressed,10056,,,,0.31,,,,,,,,,,,,
Heart Failure,COPD,Cancer Colorectal,suppressed,9997,,,,0.25,,,,,,,,,,,,
Heart Failure,COPD,Cancer Other,suppressed,9374,,,,0.94,,,,,,,,,,,,
Heart Failure,COPD,Anxiety,suppressed,9905,,,,0.93,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10898,,,,0.2,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Depression,suppressed,10177,,,,0.34,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Substance Use Disorder,suppressed,11105,,,,0.11,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoarthritis,suppressed,9229,,,,1.52,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10843,,,,0.23,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoporosis,suppressed,10363,,,,0.48,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Hypothyroidism,suppressed,9946,,,,0.29,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Sleep Apnea,suppressed,11106,,,,0.18,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Breast,suppressed,10444,,,,0.35,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Lung,suppressed,11113,,,,0.17,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Colorectal,suppressed,11049,,,,0.13,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Other,suppressed,10375,,,,0.54,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Anxiety,suppressed,10938,,,,0.53,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Depression,suppressed,10932,,,,0.21,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Substance Use Disorder,suppressed,11972,,,,0.12,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoarthritis,suppressed,9831,,,,0.91,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11655,,,,0.17,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoporosis,suppressed,11153,,,,0.36,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Hypothyroidism,suppressed,10656,,,,0.18,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Sleep Apnea,suppressed,11970,,,,0.16,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Breast,suppressed,11239,,,,0.2,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Lung,suppressed,11980,,,,0.11,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Colorectal,suppressed,11908,,,,0.09,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Other,suppressed,11139,,,,0.35,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Anxiety,suppressed,11800,,,,0.34,,,,,,,,,,,,
Heart Failure,Depression,Substance Use Disorder,suppressed,11162,,,,0.15,,,,,,,,,,,,
Heart Failure,Depression,Osteoarthritis,suppressed,9214,,,,1.63,,,,,,,,,,,,
Heart Failure,Depression,Rheumatoid Arthritis,suppressed,10872,,,,0.27,,,,,,,,,,,,
Heart Failure,Depression,Osteoporosis,suppressed,10396,,,,0.64,,,,,,,,,,,,
Heart Failure,Depression,Hypothyroidism,suppressed,9992,,,,0.32,,,,,,,,,,,,
Heart Failure,Depression,Sleep Apnea,suppressed,11161,,,,0.2,,,,,,,,,,,,
Heart Failure,Depression,Cancer Breast,suppressed,10484,,,,0.36,,,,,,,,,,,,
Heart Failure,Depression,Cancer Lung,suppressed,11167,,,,0.2,,,,,,,,,,,,
Heart Failure,Depression,Cancer Colorectal,suppressed,11103,,,,0.16,,,,,,,,,,,,
Heart Failure,Depression,Cancer Other,suppressed,10388,,,,0.6,,,,,,,,,,,,
Heart Failure,Depression,Anxiety,suppressed,11077,,,,0.59,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoarthritis,suppressed,10024,,,,0.55,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11896,,,,0.09,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoporosis,suppressed,11381,,,,0.26,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Hypothyroidism,suppressed,10882,,,,0.12,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Sleep Apnea,suppressed,12222,,,,0.06,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Breast,suppressed,11480,,,,0.12,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Lung,suppressed,12233,,,,0.09,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Colorectal,suppressed,12158,,,,0.05,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Other,suppressed,11368,,,,0.2,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Anxiety,suppressed,12044,,,,0.21,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Rheumatoid Arthritis,suppressed,9801,,,,1.09,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Hypothyroidism,suppressed,8947,,,,1.37,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Sleep Apnea,suppressed,10025,,,,0.88,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Breast,suppressed,9423,,,,1.66,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Lung,suppressed,10030,,,,0.83,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Colorectal,suppressed,9968,,,,0.69,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Other,suppressed,9333,,,,2.52,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Anxiety,suppressed,9883,,,,2.58,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Osteoporosis,suppressed,11115,,,,0.45,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Hypothyroidism,suppressed,10599,,,,0.22,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Sleep Apnea,suppressed,11895,,,,0.19,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Breast,suppressed,11174,,,,0.25,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Lung,suppressed,11905,,,,0.14,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11835,,,,0.11,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Other,suppressed,11057,,,,0.43,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Anxiety,suppressed,11721,,,,0.41,,,,,,,,,,,,
Heart Failure,Osteoporosis,Hypothyroidism,suppressed,10145,,,,0.53,,,,,,,,,,,,
Heart Failure,Osteoporosis,Sleep Apnea,suppressed,11378,,,,0.31,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Breast,suppressed,10701,,,,0.59,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Lung,suppressed,11389,,,,0.37,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Colorectal,suppressed,11319,,,,0.26,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Other,suppressed,10592,,,,1.0,,,,,,,,,,,,
Heart Failure,Osteoporosis,Anxiety,suppressed,11218,,,,1.01,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Sleep Apnea,suppressed,10880,,,,0.14,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Breast,suppressed,10219,,,,0.31,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Lung,suppressed,10888,,,,0.17,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Colorectal,suppressed,10827,,,,0.13,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Other,suppressed,10140,,,,0.49,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Anxiety,suppressed,10727,,,,0.49,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Breast,suppressed,11480,,,,0.18,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Lung,suppressed,12231,,,,0.09,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Colorectal,suppressed,12157,,,,0.08,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Other,suppressed,11367,,,,0.31,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Anxiety,suppressed,12043,,,,0.32,,,,,,,,,,,,
Heart Failure,Cancer Breast,Cancer Lung,suppressed,11492,,,,0.19,,,,,,,,,,,,
Heart Failure,Cancer Breast,Cancer Colorectal,suppressed,11423,,,,0.16,,,,,,,,,,,,
Heart Failure,Cancer Breast,Cancer Other,suppressed,10703,,,,0.6,,,,,,,,,,,,
Heart Failure,Cancer Breast,Anxiety,suppressed,11313,,,,0.58,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Colorectal,suppressed,12168,,,,0.08,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Other,suppressed,11382,,,,0.31,,,,,,,,,,,,
Heart Failure,Cancer Lung,Anxiety,suppressed,12052,,,,0.32,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Other,suppressed,11325,,,,0.25,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Anxiety,suppressed,11979,,,,0.24,,,,,,,,,,,,
Heart Failure,Cancer Other,Anxiety,suppressed,11209,,,,0.92,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,COPD,suppressed,9879,,,,0.75,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,10936,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,11774,,,,0.26,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Depression,suppressed,10986,,,,0.51,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Substance Use Disorder,suppressed,12019,,,,0.17,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoarthritis,suppressed,9878,,,,2.27,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,11705,,,,0.35,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoporosis,suppressed,11205,,,,0.9,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Hypothyroidism,suppressed,10719,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Sleep Apnea,suppressed,12018,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Breast,suppressed,11291,,,,0.48,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Lung,suppressed,12028,,,,0.27,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Colorectal,suppressed,11957,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Other,suppressed,11187,,,,0.78,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Anxiety,suppressed,11841,,,,0.79,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Kidney Disease,suppressed,9081,,,,0.72,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Liver Disease,suppressed,9743,,,,0.52,,,,,,,,,,,,
Atrial Fibrillation,COPD,Depression,suppressed,9113,,,,0.82,,,,,,,,,,,,
Atrial Fibrillation,COPD,Substance Use Disorder,suppressed,9939,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoarthritis,suppressed,8183,,,,3.66,,,,,,,,,,,,
Atrial Fibrillation,COPD,Rheumatoid Arthritis,suppressed,9690,,,,0.59,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoporosis,suppressed,9318,,,,1.42,,,,,,,,,,,,
Atrial Fibrillation,COPD,Hypothyroidism,suppressed,8854,,,,0.7,,,,,,,,,,,,
Atrial Fibrillation,COPD,Sleep Apnea,suppressed,9940,,,,0.45,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Breast,suppressed,9338,,,,0.8,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Lung,suppressed,9947,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Colorectal,suppressed,9888,,,,0.35,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Other,suppressed,9278,,,,1.28,,,,,,,,,,,,
Atrial Fibrillation,COPD,Anxiety,suppressed,9797,,,,1.29,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10787,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Depression,suppressed,10076,,,,0.57,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Substance Use Disorder,suppressed,10992,,,,0.16,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoarthritis,suppressed,9142,,,,2.81,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10735,,,,0.36,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoporosis,suppressed,10263,,,,0.83,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Hypothyroidism,suppressed,9858,,,,0.51,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Sleep Apnea,suppressed,10994,,,,0.24,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Breast,suppressed,10338,,,,0.64,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Lung,suppressed,11000,,,,0.27,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Colorectal,suppressed,10937,,,,0.24,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Anxiety,suppressed,10826,,,,0.9,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Depression,suppressed,10822,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Substance Use Disorder,suppressed,11849,,,,0.17,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoarthritis,suppressed,9737,,,,1.39,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11535,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoporosis,suppressed,11046,,,,0.51,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Hypothyroidism,suppressed,10559,,,,0.26,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Sleep Apnea,suppressed,11846,,,,0.2,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Breast,suppressed,11126,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Lung,suppressed,11857,,,,0.15,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Colorectal,suppressed,11785,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Other,suppressed,11030,,,,0.49,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Anxiety,suppressed,11677,,,,0.49,,,,,,,,,,,,
Atrial Fibrillation,Depression,Substance Use Disorder,suppressed,11049,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoarthritis,suppressed,9132,,,,2.73,,,,,,,,,,,,
Atrial Fibrillation,Depression,Rheumatoid Arthritis,suppressed,10763,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoporosis,suppressed,10297,,,,0.96,,,,,,,,,,,,
Atrial Fibrillation,Depression,Hypothyroidism,suppressed,9902,,,,0.5,,,,,,,,,,,,
Atrial Fibrillation,Depression,Sleep Apnea,suppressed,11048,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Breast,suppressed,10378,,,,0.61,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Lung,suppressed,11054,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Colorectal,suppressed,10989,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Other,suppressed,10286,,,,0.91,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoarthritis,suppressed,9927,,,,0.86,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11774,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoporosis,suppressed,11271,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Hypothyroidism,suppressed,10781,,,,0.18,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Sleep Apnea,suppressed,12095,,,,0.07,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Breast,suppressed,11363,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Lung,suppressed,12107,,,,0.13,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Colorectal,suppressed,12032,,,,0.08,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Other,suppressed,11256,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Anxiety,suppressed,11917,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Rheumatoid Arthritis,suppressed,9707,,,,1.7,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Osteoporosis,suppressed,9283,,,,4.44,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Hypothyroidism,suppressed,8867,,,,2.38,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Sleep Apnea,suppressed,9927,,,,1.19,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Breast,suppressed,9332,,,,3.12,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Lung,suppressed,9933,,,,1.31,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Colorectal,suppressed,9871,,,,1.23,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Anxiety,suppressed,9786,,,,4.41,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Osteoporosis,suppressed,11008,,,,0.63,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Hypothyroidism,suppressed,10500,,,,0.32,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Sleep Apnea,suppressed,11772,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Breast,suppressed,11061,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Lung,suppressed,11783,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11713,,,,0.16,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Other,suppressed,10948,,,,0.6,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Anxiety,suppressed,11598,,,,0.6,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Hypothyroidism,suppressed,10055,,,,0.82,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Sleep Apnea,suppressed,11267,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Breast,suppressed,10600,,,,1.0,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Lung,suppressed,11279,,,,0.53,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Colorectal,suppressed,11209,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Other,suppressed,10493,,,,1.51,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Anxiety,suppressed,11107,,,,1.57,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Sleep Apnea,suppressed,10778,,,,0.2,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Breast,suppressed,10124,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Lung,suppressed,10787,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Colorectal,suppressed,10726,,,,0.22,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Other,suppressed,10047,,,,0.8,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Anxiety,suppressed,10625,,,,0.79,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Breast,suppressed,11361,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Lung,suppressed,12104,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Colorectal,suppressed,12030,,,,0.11,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Other,suppressed,11254,,,,0.39,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Anxiety,suppressed,11916,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Cancer Lung,suppressed,11375,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Cancer Colorectal,suppressed,11306,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Cancer Other,suppressed,10597,,,,1.04,,,,,,,,,,,,
Atrial Fibrillation,Cancer Breast,Anxiety,suppressed,11195,,,,1.01,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Colorectal,suppressed,12042,,,,0.12,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Other,suppressed,11270,,,,0.46,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Anxiety,suppressed,11925,,,,0.48,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Other,suppressed,11213,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Anxiety,suppressed,11852,,,,0.4,,,,,,,,,,,,
Atrial Fibrillation,Cancer Other,Anxiety,suppressed,11096,,,,1.47,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Kidney Disease,suppressed,9149,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Liver Disease,suppressed,9821,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Depression,suppressed,9186,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Substance Use Disorder,suppressed,10016,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoarthritis,suppressed,8252,,,,1.24,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Rheumatoid Arthritis,suppressed,9768,,,,0.21,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoporosis,suppressed,9391,,,,0.49,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Hypothyroidism,suppressed,8915,,,,0.25,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Sleep Apnea,suppressed,10015,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Breast,suppressed,9407,,,,0.27,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Lung,suppressed,10022,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Colorectal,suppressed,9966,,,,0.12,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Other,suppressed,9345,,,,0.44,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Anxiety,suppressed,9873,,,,0.45,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10861,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Depression,suppressed,10153,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,11067,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,9208,,,,0.82,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10808,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoporosis,suppressed,10332,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,9914,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,11069,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Breast,suppressed,10408,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Lung,suppressed,11075,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,11014,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Cancer Other,suppressed,10342,,,,0.28,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Anxiety,suppressed,10900,,,,0.28,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Depression,suppressed,10907,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,11935,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoarthritis,suppressed,9812,,,,0.45,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11623,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoporosis,suppressed,11127,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Hypothyroidism,suppressed,10622,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Sleep Apnea,suppressed,11932,,,,0.06,,,,,,,,,,,,
